RiskScore,TotalDebtToIncomeRatio,MonthlyIncome,AnnualIncome,InterestRate,LoanAmount,BaseInterestRate,NetWorth,LoanDuration,MonthlyLoanPayment,TotalAssets,DebtToIncomeRatio
35.2,0.1442330003846773,9942.583333333334,119311,0.2307577678780867,33124,0.210124,420724,48,1063.0486257413534,436491,0.229601420435181
55.0,0.1741205484332136,4104.5,49254,0.2300438550823938,6790,0.22879,39329,72,174.67779104412529,68288,0.3445738824367383
36.0,0.0865874663988738,14573.333333333334,174880,0.271593822939318,31970,0.27997,595368,84,853.8680103195882,625747,0.3764086031120167
50.0,0.3492693255535294,4994.75,59937,0.2424000774970897,42256,0.260256,6820,60,1221.512963808491,80140,0.1283178095351375
53.0,1.60797776405766,2668.9166666666665,32027,0.1675721473022514,38858,0.169858,7527,12,3539.558654122889,15051,0.5658766071281074
44.0,0.1481004008843937,7950.166666666667,95402,0.2034343719128286,14902,0.235902,78352,36,556.4228704310774,86893,0.3942687381514754
39.2,0.1297200112827932,8003.75,96045,0.2116517699176065,26753,0.214253,170968,60,726.2465403046563,198095,0.562710873502903
50.0,1.2627940466724965,1776.5,21318,0.1874211126751463,36003,0.205503,29006,24,1810.3536239136904,103333,0.0644673135686084
48.0,0.221114547946985,7349.5,88194,0.2935240650914135,41695,0.276695,7307,84,1174.0813701363666,6062,0.1330136242867738
51.0,0.1273345067963493,9395.0,112740,0.3055368,21114,0.254614,1959,60,690.3076913517018,57697,0.0994747570994834
46.400000000000006,0.4641734548126314,5129.25,61551,0.1716787807265274,18523,0.186523,56057,12,1690.861693097689,128690,0.5030558374297242
50.0,0.5568643714441283,2312.0,27744,0.1862296665798403,16549,0.181549,47728,36,603.4704267788245,88203,0.2563492957801119
42.400000000000006,0.1078581650448392,6450.333333333333,77404,0.274709222609409,17340,0.2498399999999999,33975,72,493.72111726089474,64228,0.3763563830451904
37.6,0.1131429839390011,7342.416666666667,88109,0.2177800281767841,19554,0.2320539999999999,1348,72,488.7429309901207,19932,0.254382729382596
54.0,0.6032783959268504,3982.25,47787,0.1808189746538005,22726,0.195726,1066,12,2084.4053921797,23299,0.1984805698756079
47.0,0.4546243801974294,3206.75,38481,0.2118140928121143,17959,0.241959,100043,48,557.8667311981068,118953,0.1656424707317978
36.8,0.1744986944532151,6303.166666666667,75638,0.198370387672521,13080,0.20808,3482,48,396.8943542543573,35052,0.1250941493025461
57.0,0.2819238634625587,2244.083333333333,26929,0.2316965988572084,10876,0.221876,20839,60,307.66064326527044,24531,0.089820331894236
60.0,0.5195290926017471,4374.666666666667,52496,0.1844677655525435,20797,0.201297,53334,24,1042.7666037684432,73355,0.6033532169528214
50.0,0.2931082192324726,8447.75,101373,0.2436083096411677,50458,0.236958,6153,48,1655.104959021121,12515,0.3274242743707203
37.6,0.2486469380252207,10223.666666666666,122684,0.2199213510243172,31008,0.252508,113719,36,1184.0834120571817,126863,0.2270687280462617
55.0,1.1122549349266058,2409.583333333333,28915,0.2349780355257952,20803,0.206803,5115,12,1962.0709536169004,33877,0.273278013192634
49.0,0.9388176386953252,1575.3333333333333,18904,0.1809523668704858,33128,0.219628,32399,60,842.9507201580354,41307,0.1872150832844415
45.6,0.2688415923529565,2991.333333333333,35896,0.1773185380933002,14544,0.210544,64472,48,425.1948165918106,81190,0.6061360860161397
41.6,0.1346905376423363,6075.166666666667,72902,0.1814010692849955,8940,0.20544,82471,48,263.2674646001337,89291,0.3638770198412753
62.0,0.3020922394718452,3541.25,42495,0.2225790067659166,17436,0.234936,68278,48,551.784143029672,77060,0.321799997409195
49.0,0.1404632138173318,7480.333333333333,89764,0.2848905584579149,29955,0.251955,1601,96,794.7116604249145,21237,0.1017222274646605
62.0,0.957196182186029,2284.833333333333,27418,0.3353715484757026,41495,0.334495,8745,60,1434.0337435980457,18844,0.4555826828198667
62.0,0.2637737697819496,2773.5,33282,0.2298881896377123,16803,0.238803,13659,60,473.57655049023737,34682,0.367053510491703
54.0,0.3749754493033758,3321.1666666666665,39854,0.2542422391598963,23232,0.238232,4085,84,594.3559630447282,41843,0.382651832666225
40.0,0.4002473322006952,7092.416666666667,85109,0.2396931923553596,19427,0.242927,80839,12,1836.7208496890808,91145,0.3213988560147792
55.0,1.1944016921051517,1408.3333333333333,16900,0.3287567646856259,17149,0.275649,11355,72,548.115716381422,20824,0.3515063505706385
60.0,0.482402783493542,6666.75,80001,0.2843727915969534,48631,0.290631,52684,36,2023.058756855571,58414,0.2128774516508064
35.2,0.1854911934772889,5477.25,65727,0.1857728328427198,24058,0.217558,296073,48,713.9816394734806,307452,0.2514592680593765
57.0,1.0418201466730534,2294.333333333333,27532,0.2517620554796194,47745,0.248245,5315,72,1291.282689850209,19218,0.243854714159973
44.0,0.1981126845022278,5535.333333333333,66424,0.212246807061974,21551,0.262551,7182,72,531.6197462813321,31998,0.1247668505361986
40.8,0.3439751161290412,4166.416666666667,49997,0.1472571001772578,11352,0.159852,7401,12,1023.1436567586396,22674,0.3591835448027139
48.0,0.5831592851735343,2072.9166666666665,24875,0.1900170416901364,29191,0.208191,89833,48,872.8406015576387,101970,0.2855921653759404
51.0,0.3472909615149466,2955.6666666666665,35468,0.2657408432452587,24416,0.281916,7461,72,681.4763185843437,23291,0.1074759654625071
57.0,0.5302222300539401,1680.0833333333333,20161,0.2228428584822114,19419,0.246919,9374,48,614.8175316764572,31566,0.3306930214510355
57.0,0.2937704041010466,3314.083333333333,39769,0.1967053263664057,24577,0.220577,4789,48,743.5796000578771,56906,0.4565547415410041
42.400000000000006,0.0630612243398323,8092.333333333333,97108,0.299410509933019,10979,0.2624789999999999,1544,96,302.3124477660364,31814,0.3289751691146185
60.0,0.4504491460414334,3371.75,40461,0.2629515586556597,33396,0.230396,8808,36,1350.8019081652033,23310,0.5398894099978924
38.400000000000006,0.2004449266736593,7254.083333333333,87049,0.2363618946226188,26482,0.209982,312413,48,858.0442018346145,322190,0.698654148486861
54.0,0.69908862096806,3095.6666666666665,37148,0.2424102420885189,36183,0.2406829999999999,21484,36,1424.1453409767912,27196,0.3500720374346763
60.0,0.4300439415700448,2903.4166666666665,34841,0.2135041961729834,20071,0.248571,8008,72,496.596747353494,10752,0.4363841946181024
51.0,0.2524106013109992,4333.083333333333,51997,0.2035309495782957,21415,0.238915,22342,36,799.7161696973353,52191,0.2027484128309022
53.0,0.6424086026034624,6298.25,75579,0.1775373681108452,31782,0.186282,1954,12,2910.049981347257,21590,0.4653911595620137
50.0,2.0865731163442374,1723.6666666666667,20684,0.246838408034308,27058,0.214058,57944,12,2567.5565282053503,61866,0.0523549097476856
40.8,0.1942178765306141,8098.083333333333,97177,0.1788733051130017,20008,0.197508,212767,24,997.7925489679578,237233,0.0808199313027402
33.6,0.2084239325549293,7337.583333333333,88051,0.2702165826733959,17982,0.241482,2106873,36,734.3279737828401,2131807,0.1665758705403941
59.0,0.2727527629502971,4095.6666666666665,49148,0.256828666092569,15954,0.2524539999999999,24088,36,640.1043994567669,35664,0.359106000435126
55.0,0.2380228996088855,4694.666666666667,56336,0.2374213411444189,15383,0.249383,13771,36,601.4381726971816,21160,0.2740926588451433
38.400000000000006,0.0932438492613087,13842.166666666666,166106,0.3097856553262801,29145,0.274145,1800,96,823.6969021165789,14561,0.127536786603644
42.400000000000006,0.1768950168403542,6148.666666666667,73784,0.2072156921282985,24983,0.193483,2190,36,937.6684935457246,14752,0.4251764864005076
65.0,0.424827591563181,5152.25,61827,0.2407664655357767,33639,0.2331389999999999,2208,24,1779.8179586313995,24728,0.6197897007796311
37.6,0.0892793916345118,13901.666666666666,166820,0.2872270540099915,19618,0.276618,16865,72,574.1323427057729,46108,0.1758353965940906
49.0,0.2128383625298608,8223.666666666666,98684,0.2435427446710281,11918,0.252418,23100,60,345.3117473247321,35736,0.0398653798319635
52.0,0.765742151474908,1831.6666666666667,21980,0.2002666529170959,18083,0.1910829999999999,57553,24,920.5843741182066,66064,0.1061183768143936
63.0,0.3223233285740294,3021.583333333333,36259,0.2037724793680758,24675,0.220175,7137,60,658.9267975638112,51227,0.2539570907160773
49.0,0.2953764995853937,5495.333333333333,65944,0.3261555768325176,33287,0.310787,6287,36,1461.1923240549338,11985,0.1287601313444716
53.0,0.1149460167257092,7839.166666666667,94070,0.3110488914977376,19527,0.287027,49353,60,645.0809827822887,55796,0.3956033756185819
58.0,0.6594760033476849,2545.6666666666665,30548,0.2978324056828942,29114,0.280614,40392,72,871.8060791887563,48116,0.5932069891822069
39.2,0.1595205300062122,8408.916666666666,100907,0.2281383008786146,21687,0.234687,135419,36,837.3948434447382,140093,0.3588120008205483
54.0,0.5160050645800235,2563.9166666666665,30767,0.1893040526667235,6209,0.212709,211225,12,571.9939851611318,235862,0.3202550864064772
40.8,0.1623418415212713,5320.5,63846,0.2185155244316187,19880,0.22938,92968,48,624.7397678139243,106779,0.377594292521945
62.0,0.63847397096308,2590.25,31083,0.2834098007303896,47990,0.27849,51017,72,1392.807203287118,147890,0.4929475048115726
54.0,0.9703236042922796,1250.0,15000,0.209443154401189,22815,0.229315,6244,36,858.9045053653493,30786,0.2709370430381201
55.0,0.637512429830305,1250.0,15000,0.2189428919676798,14837,0.231837,28397,60,408.8905372878813,35690,0.1369309558096994
56.0,0.7712465483079006,1952.3333333333333,23428,0.2396620895979168,37373,0.218373,177939,48,1217.7303444797913,230884,0.4323891067606162
56.0,0.3336810276812365,3270.75,39249,0.2726710480268358,27802,0.265302,4155,60,853.3872212884044,30958,0.1384732297411607
46.0,0.5365428945371293,4590.916666666667,55091,0.2111094061120295,39526,0.197026,39282,24,2033.223716912083,57690,0.1246161011544978
51.0,0.3165198352813096,3102.083333333333,37225,0.2158631510956501,6468,0.250468,241587,84,149.8709056955626,269932,0.3555072083917899
51.0,0.2695758620804475,3659.25,43911,0.2575330363220063,26495,0.270495,3070,84,683.4454733178776,33251,0.1589069706386232
54.0,0.2697577038862261,2954.833333333333,35458,0.2099089279087084,17089,0.229089,54463,48,529.0890553664838,64528,0.332099714400926
54.0,0.2631187596843357,4061.25,48735,0.2359242965975914,21405,0.281405,2933,96,497.59106276800816,39773,0.239982609144646
54.0,0.1242176062214807,6242.666666666667,74912,0.2808039430352328,16604,0.244104,8258,48,579.4491097719637,9297,0.3632294342762442
36.8,0.2021733550373611,5775.916666666667,69311,0.1896834952605151,27565,0.185565,33205,48,823.7364509162117,38071,0.2660062048778895
53.0,0.292457076808144,4528.75,54345,0.2454050974213336,31155,0.270655,105562,72,830.4649865948822,106621,0.1395446555535107
59.0,0.3512106101033241,5731.166666666667,68774,0.2331687767730818,41668,0.214168,10073,36,1619.8465416038348,14233,0.5265056986015813
48.0,0.5557268498177245,2524.25,30291,0.2780544985861571,30951,0.283951,74107,72,887.793500652391,110199,0.1369324077841502
49.0,0.7458450289871337,1275.5,15306,0.1869597137762891,13091,0.202091,10002,48,389.325334473089,8123,0.1834223514554252
42.400000000000006,0.210031801120534,5282.166666666667,63386,0.178017325495799,17486,0.181986,18527,36,630.4229788188478,58525,0.400183776532744
47.0,0.6416242416056501,2635.333333333333,31624,0.2513060982984273,29850,0.26085,459732,36,1188.89375137809,463410,0.084361153517171
63.0,0.1819276294393603,4824.833333333333,57898,0.223222172567058,23371,0.276371,34100,60,649.7704907733404,62916,0.2137173945483936
35.2,0.1496361419630758,8744.083333333334,104929,0.2701114466575524,23615,0.237115,1151602,84,628.4308950036325,1164277,0.1539912426044936
56.0,0.6936554898602362,2720.75,32649,0.2559447962446455,47027,0.296027,159427,84,1208.2631740372376,338963,0.0968083426781471
43.0,0.162388069436935,5263.666666666667,63164,0.2503163456649797,19531,0.217531,81091,84,494.75666815954696,94657,0.0704054366070961
58.0,0.2738020354964861,5565.833333333333,66790,0.2009318445177017,24419,0.209919,57133,24,1243.9364959008587,127078,0.6351506060382487
50.0,2.5261891804833363,2254.75,27057,0.2642067497954539,52561,0.224561,75213,12,5031.925054694802,87142,0.0760850504727468
47.0,0.9120470340721566,3212.083333333333,38545,0.2822920956868062,52727,0.249227,156327,48,1844.5710773592727,164273,0.1872674109768522
51.0,1.2260772217298577,1637.4166666666667,19649,0.2405821639360629,40893,0.265893,307867,36,1605.5992774808312,321437,0.4378387805913963
60.0,0.1329187657471355,7892.333333333333,94708,0.3080159418168456,27693,0.2656929999999999,9624,108,760.0392055316424,237582,0.4474511958105388
47.0,0.1346638732132374,8927.916666666666,107135,0.2678782543167962,23894,0.234394,71964,48,816.2678380583491,97518,0.0991733676940741
48.0,0.3856188487708352,4344.666666666667,52136,0.2767635742326278,43030,0.2445299999999999,11303,60,1331.3853582930224,51376,0.2516695048699067
59.0,0.3587622441166396,3333.5,40002,0.1943952,23494,0.242994,10026,48,707.9339407628181,34284,0.2265160981482084
53.0,0.4223021728487119,4545.25,54543,0.2195451298633076,26868,0.215368,31771,36,1025.4689511406075,39337,0.2506598454717647
56.0,0.6799380833980072,1728.8333333333333,20746,0.2531855668360471,29267,0.268267,115437,60,864.4996231812548,117544,0.4855135282962047
61.0,0.3427941869367846,3270.4166666666665,39245,0.2309742560787028,21493,0.217993,1994,36,833.0798221945095,19172,0.4109526696670685
49.0,0.3953772155004132,2796.4166666666665,33557,0.265689203700157,15742,0.273242,350076,60,476.6394350456138,368900,0.3429800651951968
57.0,0.3234779304446942,3443.0,41316,0.2172357968058142,35292,0.265292,10027,84,820.7345145210822,21252,0.3333043970128791
55.0,0.2739861036739648,3651.4166666666665,43817,0.1905706261521216,13587,0.202587,9671,36,498.4374253901765,8169,0.3755496988051872
55.0,0.1218656961759794,6582.666666666667,78992,0.2212667892748767,22325,0.213825,3659,60,618.201256027747,142426,0.4214657569297588
36.0,0.1722035017800486,5052.416666666667,60629,0.1496217598107066,14981,0.181481,110150,36,519.0438424518809,131261,0.2368354345055744
48.0,0.1619690650007642,8030.25,96363,0.2818109257563269,27755,0.265255,10843,108,709.6520842223871,7447,0.2820198040281765
61.0,0.2102610472172377,5293.666666666667,63524,0.2432786751395091,27144,0.287144,32842,60,786.0518969523176,123681,0.2196274285263177
57.0,0.3790266729714064,2827.75,33933,0.2128676080714012,21569,0.217069,6062,36,815.7926744948944,40827,0.4345256060005027
63.0,0.4595250588488697,2572.0,30864,0.2946202217145456,18880,0.25938,2204,48,673.898451359293,28679,0.3330271214165259
53.0,0.3387564330006088,3931.5833333333335,47179,0.2229467753580302,13610,0.20361,5815,36,521.8491460446438,20960,0.1010589575350902
48.0,0.2429877083754291,3690.9166666666665,44291,0.2303088,18924,0.191924,10837,36,732.847382638011,18667,0.1085711551660003
57.0,0.2242731890777266,5994.833333333333,71938,0.2451141821028792,24973,0.248473,219637,36,986.4803896561244,233109,0.1322563271419466
49.0,0.5428408306681798,1250.0,15000,0.2744411962798677,14935,0.252935,53290,96,385.5510383352247,65273,0.1427201336496198
49.0,0.4167371843587745,3765.75,45189,0.2682722605451486,34031,0.241031,120585,48,1163.328051999055,130385,0.2291087429817539
58.0,0.389197715553603,5143.583333333333,61723,0.2422443811367647,34456,0.205956,171649,36,1355.87088309292,184743,0.2638644916572583
52.0,0.2866620143646919,4267.833333333333,51214,0.2199688945694141,12403,0.196403,13859,24,643.4257003061113,47322,0.1805944361495753
36.8,0.088454250484792,7673.666666666667,92084,0.1936013347335476,11232,0.192732,236250,36,413.7684334701328,245210,0.2108793839495185
48.0,0.2526069010130876,4358.416666666667,52301,0.279498563246149,20244,0.257244,87012,48,704.9661274904578,126558,0.1312053713250042
38.400000000000006,0.1926220696945918,6164.083333333333,73969,0.2107915844526494,21618,0.2236179999999999,72353,36,815.3384894366053,117538,0.1389210724686795
54.0,0.1651940792156143,5298.333333333333,63580,0.3475571999999999,10631,0.2896309999999999,44614,120,318.25329637739674,76905,0.2201007942708023
37.6,0.2255471275427936,6526.416666666667,78317,0.1748704756026562,25002,0.1970019999999999,4431,24,1242.0145323140807,15035,0.1897391813918674
50.0,0.7244140645886765,1706.6666666666667,20480,0.3217513959628351,17097,0.3180969999999999,52271,108,486.3333368980079,68947,0.0854549257269223
36.0,0.0839928974986519,10692.083333333334,128305,0.2098880174291934,23184,0.201684,163087,60,627.0590594637113,204583,0.5761442807873254
31.200000000000003,0.1843920297479451,6189.666666666667,74276,0.1525949739541985,20110,0.16811,194474,48,562.3252001298647,197477,0.1899540970975856
65.0,0.3415317093840695,3475.25,41703,0.2225556,16463,0.185463,26970,36,630.9080730369878,35579,0.3610481006189405
56.0,0.8204461389116038,1759.1666666666667,21110,0.1639370245334475,14632,0.177632,23591,12,1330.3014993686631,32224,0.1912503145944889
52.0,1.0299283554125238,1250.0,15000,0.2664496338696675,39526,0.269026,11990,84,1042.4104442656546,83703,0.1778807572170276
47.2,0.06071592266986,11291.25,135495,0.2987005347118888,19585,0.2585849999999999,95014,72,587.5586618460568,102516,0.5104700860288459
55.0,0.4250931696845066,3643.3333333333335,43720,0.2607099440018352,43684,0.259684,9090,60,1309.756114883886,36389,0.2024771394206957
59.0,0.5534684378931811,3149.333333333333,37792,0.2730965512778068,54035,0.270035,4538,72,1533.0566004049251,38336,0.2599247636362806
46.0,0.5537140664631962,2527.4166666666665,30329,0.1873071078604587,15255,0.193255,3141,60,393.4661601468562,15691,0.1061102970527243
56.0,0.2524131082190789,3814.4166666666665,45773,0.251669556501697,15152,0.214152,8028,48,503.8087668759917,15673,0.209753273469301
54.0,0.1483515809225213,6034.083333333333,72409,0.3188724,24727,0.265727,15054,108,698.1658019182372,27166,0.253139512790172
52.0,0.1557011028355028,5692.75,68313,0.2317726599189926,14455,0.2459549999999999,55504,72,373.3674531668086,67882,0.0839997869837944
58.0,0.1321769565771316,5780.5,69366,0.2301140092588512,14569,0.233069,16928,48,467.0488974941093,25861,0.0671893903118277
51.0,0.4307585518010617,2377.333333333333,28528,0.3023618618312854,15286,0.314286,9423,96,424.0566638150576,8840,0.1936746596066653
59.0,0.1217083839711236,4430.25,53163,0.2419499436791552,9217,0.209717,2459,60,266.1985680880705,31542,0.605439129486406
53.0,0.3150358514475276,6072.916666666667,72875,0.268124455684505,41994,0.280994,96055,48,1435.1864728532146,121172,0.4596169310544565
45.0,0.593390340686562,3727.0833333333335,44725,0.2282559519372186,38664,0.202664,139587,24,2021.6152489338745,142747,0.1540052169907083
51.0,0.1027489643853846,5344.25,64131,0.2374981192802771,10198,0.250698,29405,96,238.11615291659177,41348,0.2483268205876745
45.6,0.1138836954080725,8695.0,104340,0.2487960068429879,19650,0.27515,7675,48,650.2187315731911,92515,0.6934865396767996
34.4,0.1507665939885324,4820.166666666667,57842,0.2128960813637364,15575,0.221575,437154,48,484.72011079039135,494583,0.0934437454432233
49.0,0.5839976627358568,3499.75,41997,0.2168891401494182,19443,0.180943,86134,12,1816.8458201598148,93825,0.1598712440809487
54.0,0.4391557063891892,1498.25,17979,0.1986622086205497,15747,0.223247,95495,72,375.9650370976028,109186,0.3893637842034508
54.0,0.6942472395282506,4169.083333333333,50029,0.3172885150295704,57522,0.289522,40996,48,2129.374595529904,66282,0.0676516823475251
44.0,0.5548729394697298,2712.833333333333,32554,0.2790868170131187,47246,0.255746,179390,72,1358.277805958132,188573,0.1241147078802928
52.0,0.0912134706361744,7177.5,86130,0.2743153726044978,12168,0.248168,9805,108,304.684685491142,9077,0.3612348089073267
51.0,0.2576568575139398,4619.416666666667,55433,0.2389758894141185,24534,0.263534,35830,96,575.2243818808525,42083,0.1862008902545095
54.0,0.1756932475443843,10897.666666666666,130772,0.2799140058222548,39943,0.265443,17307,84,1088.6464473228525,64751,0.4338138172414682
55.0,0.3244461660141122,4426.0,53112,0.1975526663585247,18197,0.195197,21759,36,673.9987307784608,30242,0.5887108533892382
51.0,0.2739507104166399,5123.833333333333,61486,0.3275229820561797,30257,0.292757,37825,60,1030.6777817231266,56837,0.1760867353064676
47.0,0.402593104594452,2969.75,35637,0.1804528,34566,0.225566,10282,60,878.6008723693741,45248,0.0644727306268563
51.0,0.6038574968366363,1801.75,21621,0.2674779025387883,29765,0.255265,90940,72,834.0002449254093,116522,0.2010605600924019
54.0,0.2058126376579521,6837.75,82053,0.2066573904433127,32858,0.2353579999999999,4695,36,1232.2953631456626,23487,0.3348688791173789
55.0,0.2460528416554392,7030.416666666667,84365,0.2980945070583061,34497,0.296997,7128,36,1460.853998855094,24403,0.3259751821090194
50.0,0.5996814493230379,2433.25,29199,0.2721650492199949,27953,0.315953,84243,60,857.1748865652821,112900,0.1606017732501264
50.0,0.6180323736862878,1250.0,15000,0.2655297707996825,9889,0.300889,91800,108,241.54046710785985,101009,0.1801492494753532
57.0,0.1615760666951015,8043.583333333333,96523,0.2529359830528066,28201,0.244201,91277,36,1125.6505571342736,108714,0.3949329662933375
47.0,0.1720054529409757,7090.083333333333,85081,0.2807062021153089,36270,0.29477,51032,108,924.5329951392628,61469,0.0738282912199935
55.0,0.691501172757579,3379.9166666666665,40559,0.2105941860174369,17642,0.190142,6109,12,1643.2163388228876,19483,0.2020138889652187
52.0,0.2556943600384914,7555.0,90660,0.2816838891584359,54638,0.269138,8950,72,1579.7708900908026,32413,0.2628324545559187
49.0,0.3772180317987817,5122.166666666667,61466,0.265759934647095,47426,0.2469259999999999,92326,60,1436.173628545327,117942,0.3485113324226694
52.0,0.1043939074342394,6310.083333333333,75721,0.2220190833836476,16793,0.192293,27256,60,465.7342554023373,30785,0.3411073949152811
54.0,0.6782594522300347,1336.9166666666667,16043,0.2532354230585762,22987,0.233487,133622,72,623.7763660105373,152345,0.5391129760037451
48.0,0.2414329669132424,6779.916666666667,81359,0.22533170602631,23856,0.241856,27507,24,1243.8953962578742,47292,0.0500442620173443
52.0,0.6477825852410874,1299.3333333333333,15592,0.2367691392891024,17015,0.267015,109464,48,551.6855057565863,120536,0.3748112292770727
56.0,0.0981112793950915,9336.25,112035,0.2567304689873557,17952,0.243952,11234,96,441.9914322524231,26444,0.6218726649014389
48.0,0.1238480599902612,12464.75,149577,0.3626112569542272,31126,0.3116259999999999,22143,120,967.7351057636092,31808,0.1511754269013901
64.0,0.5971241481086741,1250.0,22858,0.2996072267975445,10220,0.27172,56337,60,330.4051851358427,68116,0.2205138966114161
44.8,0.1055867918127239,12656.75,151881,0.2469352373200088,12159,0.260159,92552,84,305.38562727569376,98920,0.4181544331088285
53.0,0.5036398394135492,2746.9166666666665,32963,0.2479333999500888,24223,0.218723,66133,36,960.4566688824016,122251,0.2643205385493946
49.0,0.2204178750634154,5111.0,61332,0.2353837310794514,27433,0.244433,18217,72,714.5557594491164,32460,0.1722915132543859
60.0,1.3829090733068314,1552.1666666666667,18626,0.2495027211852637,59158,0.295658,1030,84,1495.505366617754,12212,0.2815588294477462
47.0,0.3668047164028538,2841.083333333333,34093,0.2247097673816409,17235,0.261735,132603,96,388.1227663602081,139744,0.0360276923698529
50.0,0.6622319376163762,2004.75,24057,0.2660801863841649,36850,0.22335,20957,60,1116.6094769364302,40683,0.2902190379113767
62.0,0.7783686860329437,2101.9166666666665,25223,0.3090427410894107,39622,0.3126219999999999,167874,120,1071.066113984078,240203,0.5069024922030742
46.400000000000006,0.0964204445852139,7660.0,91920,0.2103227558520757,18187,0.233187,56685,72,446.5806055227391,74111,0.6100521047931264
46.0,0.2677936015515947,7634.333333333333,91612,0.26991849315572,46019,0.267519,110089,48,1577.4256187787244,118810,0.163868101192948
48.8,0.1482386642249966,6541.333333333333,78496,0.2364311293773683,9312,0.2248119999999999,18059,24,490.6785155837779,54118,0.3052734904381373
55.0,0.4697949374215828,2366.083333333333,28393,0.2064917966603139,18932,0.201432,102576,24,969.5739715175836,122444,0.1779032509446482
57.0,0.3033862830776808,2570.4166666666665,30845,0.2422640432141209,17262,0.256262,31395,72,456.8291584609219,83793,0.4537675612833791
53.0,1.7995370745923949,1250.0,15000,0.3791490557473273,54676,0.3171759999999999,31790,72,1933.4213432404936,55735,0.1224189336702413
46.0,0.1447047208586412,8131.75,97581,0.244225794429699,20354,0.223854,55436,84,507.70261384225626,107216,0.1166426326347699
37.6,0.120922699421137,13076.25,156915,0.3013808896493022,35615,0.2931149999999999,214754,48,1285.215448305643,249172,0.3065268815563365
37.6,0.1196554913851589,11345.416666666666,136145,0.1752363709552973,18343,0.174343,56277,24,911.5414062193718,73043,0.3307999763775547
57.0,0.2608758807928563,4317.666666666667,51812,0.3089530986412403,24056,0.286056,7487,84,702.3750946366229,21206,0.5220141420338364
52.0,0.1979147630553091,4534.833333333333,54418,0.1732789979882187,11835,0.202835,3721,48,343.51046466198443,14701,0.1969019405637149
58.0,0.5478272986516934,3412.583333333333,40951,0.2616733479664231,31209,0.244209,10431,60,937.5063089237916,20785,0.4729999191632976
36.8,0.1121363557024491,7552.583333333333,90631,0.2432483858763821,17359,0.230359,24084,84,431.9191711390558,27070,0.131901464229547
36.8,0.1690864011317203,10728.5,128742,0.2211604740923099,24435,0.197935,137662,24,1269.0434545416615,147723,0.293316367504603
50.0,0.3480237396900056,2905.333333333333,34864,0.2464320246943464,25534,0.240534,32838,60,744.1249717126965,35154,0.122949200918773
50.0,0.72955072928036,2199.75,26397,0.2752808981677928,31719,0.287219,52387,84,854.8292167344719,58874,0.1071706881527492
42.400000000000006,0.4048918284745711,3751.9166666666665,45023,0.20123414811382,17331,0.237331,413088,24,883.1203994508845,429431,0.2209958946466761
51.0,0.808426960445197,3976.9166666666665,47723,0.1445336,29167,0.180667,7354,12,2625.0466527771778,7467,0.2215763244803012
45.6,0.1775205055179449,6826.166666666667,81914,0.2047338700409634,10675,0.1861749999999999,10861,24,545.7845574164118,25409,0.5572119969478705
53.0,0.2107664075239736,4283.416666666667,51401,0.319430241272819,14629,0.350129,11709,120,406.8003427616475,147210,0.1695316664015433
55.0,0.3842952717910767,2369.4166666666665,28433,0.1927277676949539,10868,0.220368,7474,60,283.5556219029736,33154,0.2049641190338366
55.0,0.3387890352398596,2704.9166666666665,32459,0.2746230855392984,20654,0.250654,33178,60,636.3961079042168,52792,0.1261066211338026
62.0,0.5689110381675938,1978.6666666666667,23744,0.2895858681810832,17741,0.289241,64309,60,562.6853075209455,71093,0.4146435562525993
50.0,0.3315563015197688,3815.8333333333335,45790,0.2457973123723112,33264,0.230264,9073,60,968.1635872158512,15934,0.2525008222600287
36.0,0.1245299416126684,9320.5,111846,0.2091439070080237,17096,0.191596,68128,60,461.6813208008758,86531,0.2869517016935818
42.400000000000006,0.3338962779945261,3928.3333333333335,47140,0.175775660061599,8009,0.184509,189222,12,732.65587872183,201161,0.4842141112829438
61.0,0.4691626155803097,4281.833333333333,51382,0.2497651493478396,31370,0.24387,44976,36,1246.8761261456225,62667,0.488680296763505
53.0,1.0662937955822518,1344.1666666666667,16130,0.2125968,40746,0.265746,3440,60,1108.2765768951435,20966,0.138731602564755
57.0,0.7991623610456329,1971.3333333333333,23656,0.2596790216057815,38383,0.250883,5522,84,995.415401074624,15263,0.5697689308986494
54.0,0.1993148478074758,3867.0,46404,0.2260536702098559,11327,0.205827,7305,60,316.7505164715091,12375,0.3687942803986654
57.0,0.1460888854272998,8840.916666666666,106091,0.1804900878907739,23232,0.2217319999999999,22541,60,590.5596619889719,51467,0.3670917724079743
54.0,0.1620022470220198,6083.083333333333,134276,0.2524647015159453,18188,0.250188,39290,60,536.4731688221982,44768,0.4798534514451273
48.0,0.4043708324609661,2646.25,31755,0.2071675764556695,15991,0.210491,12850,60,430.06631539983175,48644,0.0269651562770387
42.400000000000006,0.0486143946150108,11470.416666666666,137645,0.2271682055060243,16784,0.2732839999999999,1908,96,380.6273622319308,3629,0.0839144609979777
41.0,0.3751711352499339,1475.9166666666667,17711,0.2104399828499878,9887,0.185887,118599,60,267.72133136763154,126597,0.002288094477712
48.0,0.1985229906654829,4997.25,59967,0.2008175361345242,16263,0.193763,19316,36,605.0690151030846,40217,0.1894720172249648
